,PROPOSE_DT,BILL_TEXT
23,2020-07-21,"제안이유 및 주요내용

최근 철인3종경기 국가대표 출신 선수가 폭력과 폭언으로 인해 사망하는 사건이 발생하면서 스포츠 폭력 및 성폭력에 대한 대책 마련이 시급한 상황임.
무엇보다 국가대표나 실업팀 선수 뿐 아니라 초·중·고 학생선수의 인권피해도 심각한 상황으로, 2019년 인권위 실태조사 결과에 따르면 전체 응답자 57,557명 중 2,212명(3.8%)이 성폭력을 당한 경험이 있으며, 8,440명(14.7%)은 신체폭력을 당한 것으로 밝혀졌음.
하지만 학생선수들이 인권피해에 노출되어 있음에도 공적인 피해구제 시스템은 전혀 작동하지 않았고, 장시간 과도한 훈련으로 학습권과 건강권은 물론 휴식권이 위협받고 있다는 조사 결과가 나왔음.
이에 국가와 지방자치단체는 학생선수와 학교 운동부 지도자를 대상으로 스포츠 인권윤리 교육과 함께 인권 피해 발생 시 선수의 심리치료와 안전조치 방안에 대한 교육을 실시하여 학생선수의 인권을 보호하고자 하는 것임(안 제12조의3 신설)."
24,2020-07-17,"제안이유

임대등록제도는 민간임대주택에 거주하는 임차인의 주거안정 지원을 위하여 임대등록한 주택에 한해 실질적인 전월세상한제, 갱신계약청구권 및 임대차신고제 등 공적인 규제가 적용되는 대신 등록사업자에게 세제혜택 등을 부여하여 왔음. 그러나 최근 전월세상한제, 임대차계약갱신청구권 및 임대차신고제 등의 추진과 연계하여 주택임대차 관련 제도간 정합성 확보를 위해 기존 등록임대제도의 개편이 필요하게 됨.
이에 전월세상한제, 갱신계약청구권 도입을 통해 일반 임대주택과 차별성이 희박해진 단기민간임대주택과 주택시장 과열요인이 될 수 있는 아파트 장기일반매입임대주택유형은 폐지하고, 폐지되는 임대주택유형으로 기 등록된 주택의 경우 최소임대기간 경과 시 자동 등록말소 되도록 하며 최소임대의무기간 내에서도 적법한 사업자가 원하는 경우 등록말소 신청이 가능하도록 함.
더불어 새로이 의무가 강화되는 일반 임대주택과의 형평성을 감안하여 향후 등록임대주택의 임대의무기간을 종전 8년 이상에서 10년 이상으로 강화하고, 등록임대주택에 대한 임대보증금 보증가입을 의무화하는 등 등록임대주택의 공적 의무를 강화할 필요가 있음


주요내용

가. 단기민간임대주택, 장기일반민간임대주택 중 아파트로 등록하는 매입임대를 폐지함(안 제2조제5호·제6호, 제5조, 제42조, 제44조 등).
나. 신규 등록임대주택의 임대의무기간 연장(안 제2조제4호·제5호).
다. 모든 등록임대사업자에 대해 임대보증금 보증가입을 의무화하고 임대사업자 등록 시 임대보증금 보증 가입 가능여부 등을 고려함(안 제49조 개정, 제5조제5항 신설).
라. 등록 임대사업자에게 자발적 등록말소 기회를 부여함(안 제6조제1항제10호 신설).
마. 최소 임대의무기간 종료 시 등록이 자동말소되도록 함(안 제6조제5항 신설)."
25,2020-07-17,"제안이유 및 주요내용

최근 트라이애슬론 국가대표 선수가 가혹행위에 시달리다 자살한 사건을 계기로 체육계 내 고질적인 문제인 가혹행위를 근절하기 위한 대안 모색이 필요하다는 의견이 제기되고 있음.
그런데 선수들이 가혹행위를 견뎌야만 했던 원인 중 하나로 소속 팀이 우월적인 지위를 가진 상태에서 체결한 불공정한 계약서가 꼽히고 있어 이러한 불공정한 계약형태를 시정할 필요가 있음.
이에 문화체육관광부장관은 경기단체와 소속 선수가 대등한 입장에서 공정하게 계약을 체결할 수 있도록 경기단체와 선수 간 계약에 관한 표준계약서를 개발ㆍ보급하도록 하고, 이를 사용하는 경우 재정 지원 등의 우대를 할 수 있도록 하고자 함(안 제18조의9 신설)."
26,2020-07-17,"제안이유 및 주요내용

최근 ‘코로나바이러스감염증-19’가 유행하면서 감염 예방 및 확산 방지를 위하여 초ㆍ중ㆍ고교의 개학일을 연기하고 원격수업을 활용하여 온라인 개학을 실시하였음.
그러나 원격수업에 대한 법령상 근거가 미비하여 원격수업을 실제 운영하는 데 있어 혼란이 초래되고 있으며, 원격수업을 통한 출석일수의 인정이나 평가 등에 있어 통일된 기준 마련이 시급하다는 의견이 제기되고 있음.
이에 법령이나 학칙이 정하는 바에 따라 방송ㆍ통신ㆍ인터넷 등을 활용한 원격수업을 할 수 있음을 명시하고, 원격수업의 수업일수 등 원격수업 운영에 필요한 사항은 대통령령으로 정하도록 하여 원격수업을 활용해야 하는 상황에서의 혼란을 방지하고자 함(안 제24조제2항 및 제3항)."
27,2020-07-16,"제안이유 및 주요내용

최근 트라이애슬론 선수의 사망사건으로 체육계 내부의 인권침해 실태의 심각성이 다시금 확인되었음.
문화체육관광부는 선수의 인권보호를 목적으로 스포츠윤리센터를 신설해 운영할 계획이지만, 스포츠윤리센터는 피해선수에 대한 보호 권한이 부여되어 있지 않아 2차 피해를 막기 어렵다는 지적이 있음.
또한, 문화체육관광부장관이 스포츠윤리센터의 조사 결과를 바탕으로 가해자가 속한 체육단체에 징계를 요구할 수 있도록 하고 있지만, 징계요구를 받은 체육단체에 징계요구를 이행할 의무를 지우고 있지 않아 체육단체 내부에서 제 식구 감싸기가 횡행할 우려가 있음.
이에 스포츠윤리센터로 하여금 피해선수에 대한 보호기능을 부여함과 동시에 스포츠윤리센터의 조사결과를 토대로 문화체육관광부장관이 체육단체에 징계를 요구하면 이를 이행하도록 의무화하여 징계의 실효성을 높이고 체육인의 인권을 지키려는 것임(안 제18조의제3항제2호 및 제18조의4제2항)."
28,2020-07-16,"제안이유 및 주요내용

최근 체육계 성폭력 및 폭력 문제가 지속적으로 문제가 되면서 체육계 성폭력 및 폭력을 뿌리 뽑기 위한 근본적 대책 마련 필요성이 제기되고 있음.
수십 년에 걸쳐 고질적으로 반복되는 이유는 정부의 적극적 대응 부족과 신고자 및 피해자에 대한 확실한 보호조치가 미비했기 때문임.
이에 이 법의 목적으로 체육인의 인권 보호를 명시하고, 신고자 및 피해자를 보호하기 위한 가해자와 피해자 분리 원칙의 명문화 및 임시보호시설 설치 등을 통하여 체육인들의 인권을 보호하려는 것임(안 제1조, 제3조, 제18조의3, 제18조의4 및 제22조)."
29,2020-07-16,"현행법에서는 가족 돌봄의 부담을 줄이고 일·가정 양립을 이룰 수 있도록 연간 최소 30일 이상부터 최대 90일까지의 가족돌봄휴직을 신청할 수 있도록 규정하고 있으나 한부모가족인 근로자에 대한 별도의 지원이나 휴가는 규정되어 있지 않음.
그런데 저연령의 자녀를 홀로 양육하는 한부모가족의 근로자는 자녀가 감염병에 걸릴 경우에 긴급히 자녀를 보호하기 어려운 상황이 발생하여 별도의 휴가를 신청하여야 하는 상황이 발생하게 됨.
이에 사업주는 자녀가 감염병에 걸린 경우 휴가를 청구한 한부모가족인 근로자에게 자녀 돌봄을 위한 연간 5일 범위의 유급휴가를 주도록 함으로써 한부모가족 근로자의 일과 가정의 양립을 지원하려는 것임(안 제22조의5 신설 등)."
30,2020-07-15,"제안이유 및 주요내용

최근 쏘카 등 비대면 자동차대여 서비스가 활성화됨에 따라 미성년자를 비롯한 무자격자도 타인의 아이디와 비밀번호만 있으면 자동차를 대여할 수 있게 되어 이로 인한 각종 사건사고가 발생하고 있음.
현행법의 경우 자동차대여사업자가 자동차 임차인의 운전자격을 확인하도록 하여 무자격자의 자동차 대여를 일정부분 막고는 있지만, 타인의 계정을 빌리거나 타인에게 빌려주는 행위 자체를 금지하지는 않아 비대면 자동차대여 서비스를 통한 미성년자 등의 자동차 대여가 계속적으로 이루어질 수 있는 문제점이 있음.
이에 자동차대여사업자의 자동차를 임차하기 위하여 다른 사람에게 명의를 빌려주거나 다른 사람의 명의를 빌리는 행위를 금지하고, 이를 위반하는 경우 1천만원 이하의 벌금에 처하도록 함으로써, 무자격자의 자동차 대여를 차단하고 이로 인한 사고의 위험을 미연에 방지하려는 것임(안 제34조의4 및 제92조제10호의2 신설)."
31,2020-07-14,"제안이유 및 주요내용

최근 트라이애슬론(철인3종 경기) 종목의 유망주이자 국가대표 출신 선수가 소속팀 지도자 및 스태프 등으로부터 일상적이고 지속적인 폭력에 시달리다 스스로 목숨을 끊은 사건이 발생했음. 이와 관련, 우리나라 체육계에서 지도자는 운동선수의 경기 출전 결정권 등을 빌미로 운동선수와 상하관계라는 위력을 악용, 폭력이나 성폭력을 저질러도 피해 선수가 쉽게 외부에 도움을 요청하지 못하는 실정임. 심지어 폭력 사실이 발각되어도 선수가 당한 피해 정도에 미치지 못하는 처벌 현실과 일정 기간이 지나면 다시 지도자 생활을 할 수 있다는 점에서 체육계 폭력 행태는 지속적으로 반복되고 있음.
이에 체육지도자가 선수의 신체적 또는 정신적으로 폭력ㆍ성폭력 등 피해를 가하거나 상해를 입히는 행위에 해당하는 경우 체육지도자 자격을 당연 취소하고, 그 외의 경우에는 자격을 취소하거나 5년의 범위에서 자격을 정지할 수 있도록 함으로써 체육계 일상에 만연해 있는 각종 폭력행위를 근절하려는 것임(안 제11조의5, 제12조, 제18조의4 및 제45조)."
32,2020-07-14,"제안이유

주택 실수요자를 보호하고 투기수요를 근절하기 위하여 법인이 주택을 취득하거나 1세대가 2주택 이상을 취득하는 경우 등은 주택 취득에 따른 취득세율을 상향하고, 단기보유주택 양도 및 다주택자의 조정대상지역 내 주택 양도에 대한 지방소득세 중과세율을 인상하는 한편, 법인의 주택 양도소득에 대한 지방소득세 추가세율을 인상함으로써 실수요자 중심의 주택보유를 유도하여 서민의 주거안정을 도모하고자 함.


주요내용

가. 법인·다주택자 등이 유상 또는 무상으로 주택을 취득하는 경우 취득세 세율을 인상
1) 1세대 2주택을 유상거래를 원인으로 취득하는 경우 취득세 세율을 8% 적용하고, 법인 및 1세대 3주택 이상의 주택을 취득하는 경우 취득세 세율을 12%까지 상향 적용(안 제13조의2 제1항 신설)
2) 조정대상지역 내 주택으로서 일정 가액 이상의 주택을 무상취득 하는 경우에는 취득세 세율을 12% 적용(안 제13조의2 제2항 신설)
3) 중과세 대상인 고급주택 및 별장에 대한 취득세 세율은 최대 20%까지 적용(안 제13조의2 제3항 신설)
4) 취득세 납세의무자의 주택산정 및 세대원 확인을 위해 가족관계등록 전산정보 등의 공동이용 근거 규정 마련(안 제22조의3 신설)
5) 법인과 다주택자의 주택 취득에 대한 지방교육세 세율 규정 마련(안 제151조 제1항 제1호 나목 신설)
나. 단기보유 주택 및 다주택자의 주택양도 등에 대한 지방소득세 세율 인상
1) 단기보유주택 양도에 대한 지방소득세 세율 인상(안 제103조의3 제1항 제1호부터 제4호)보유기간 2년 미만인 주택(조합원입주권 및 분양권 포함)의 양도소득에 대한 지방소득세율을 토지 또는 주택 외 건물에 적용하는 세율보다 상향
2) 다주택자의 조정대상지역 내 주택 양도에 대한 지방소득세 중과세율 인상(안 제103조의3 제10항)다주택자의 조정대상지역 내 주택의 양도소득에 대한 지방소득세 중과세율을 현행 1%(2주택) 또는 2%(3주택 이상)에서 2%(2주택) 또는 3%(3주택 이상)로 상향
3) 다주택자의 지방소득세 중과대상 주택 수 계산 시 분양권 포함(안 제103조의3 제10항 제2호 및 제4호)주택 양도에 대한 지방소득세 중과대상인 다주택자의 주택 수를 계산할 때 조합원 입주권과 동일하게 분양권을 주택 수에 포함
4) 법인의 주택 양도소득에 대한 법인지방소득세 추가세율 인상(안 제103조의31 제1항)법인의 주택 양도소득에 대한 법인지방소득세 추가세율을 현행 1%에서 2%로 상향 조정하고, 주택을 취득할 수 있는 권리로서 조합원입주권 및 분양권 양도 시에도 주택과 동일하게 법인지방소득세 추가세율 적용


참고사항

이 법률안은 고용진의원이 대표발의한 「소득세법 일부개정법률안」(의안번호 제1802호)의 의결을 전제로 하는 것이므로 같은 법률안이 의결되지 아니하거나 수정의결되는 경우에는 이에 맞추어 조정되어야 할 것임."
